productId,title,price,sellerId,Created_at
67183205fc13ae43ba22d29d,"War op involving fragments from weapons, milt, sequela",$84.33,lsanderson6r,8/16/2024
67183205fc13ae43ba22d29e,"Ulcerative colitis, unspecified, without complications",$97.42,ecoaster6s,2/22/2024
67183205fc13ae43ba22d29f,"Crushing injury of left knee, initial encounter",$32.64,pschoenrock6t,1/31/2024
67183205fc13ae43ba22d2a0,"Foster parent, perpetrator of maltreatment and neglect",$61.52,tnormanvill6u,7/29/2024
67183205fc13ae43ba22d2a1,"Unsp car occupant injured in clsn w unsp mv in traf, sequela",$67.32,ttempest6v,8/4/2024
67183205fc13ae43ba22d2a2,"Poisoning by cocaine, assault, subsequent encounter",$8.94,fschaumann6w,7/15/2024
67183205fc13ae43ba22d2a3,"Small cell B-cell lymphoma, lymph nodes of multiple sites",$23.17,erisom6x,5/1/2024
67183205fc13ae43ba22d2a4,"Hemarthrosis, left hand",$16.40,mkail6y,2/24/2024
67183205fc13ae43ba22d2a5,"Cracked nipple associated with pregnancy, second trimester",$33.33,fblasing6z,5/29/2024
67183205fc13ae43ba22d2a6,"Nondisp oblique fx shaft of unsp femr, 7thB",$3.76,bdawidowicz70,9/22/2024
67183205fc13ae43ba22d2a7,"Puncture wound w/o foreign body of left wrist, init encntr",$72.16,mpentony71,3/29/2024
67183205fc13ae43ba22d2a8,Corros 40-49% of body surface w 40-49% third degree corros,$7.21,gioan72,4/15/2024
67183205fc13ae43ba22d2a9,Unspecified pterygium of unspecified eye,$54.68,ngilliatt73,9/16/2024
67183205fc13ae43ba22d2aa,Superficial foreign body of right middle finger,$27.00,cwinslade74,1/4/2024
67183205fc13ae43ba22d2ab,"Unspecified dislocation of right foot, sequela",$94.36,hlebrom75,2/16/2024
67183205fc13ae43ba22d2ac,"Displaced Maisonneuve's fracture of left leg, sequela",$40.43,kgrabbam76,5/28/2024
67183205fc13ae43ba22d2ad,"Osteitis condensans, thigh",$89.09,hjendrassik77,3/16/2024
67183205fc13ae43ba22d2ae,"Drug-induced cataract, bilateral",$37.71,rsearl78,3/24/2024
67183205fc13ae43ba22d2af,Unsp nonopi analgs/antipyr/antirheu,$54.46,abrettoner79,4/13/2024
67183205fc13ae43ba22d2b0,Struck by football,$33.40,rattarge7a,6/25/2024
67183205fc13ae43ba22d2b1,Athscl autologous vein CABG w unsp angina pectoris,$9.68,cgonsalvez7b,4/5/2024
67183205fc13ae43ba22d2b2,Septicemic plague,$5.79,ddottrell7c,4/9/2024
67183205fc13ae43ba22d2b3,Linear scleroderma,$66.57,bbrum7d,10/11/2024
67183205fc13ae43ba22d2b4,"Algoneurodystrophy, ankle and foot",$19.74,tholton7e,2/10/2024
67183205fc13ae43ba22d2b5,"Nondisplaced pilon fracture of left tibia, sequela",$36.03,ltunnicliff7f,2/9/2024
67183205fc13ae43ba22d2b6,"Nondisp transverse fx shaft of unsp tibia, 7thQ",$34.25,abygreaves7g,5/26/2024
67183205fc13ae43ba22d2b7,Other nontraumatic subarachnoid hemorrhage,$37.11,kbillitteri7h,1/19/2024
67183205fc13ae43ba22d2b8,"Underdosing of antifungal antibiotics, sys used, subs",$73.74,rtaggett7i,7/29/2024
67183205fc13ae43ba22d2b9,"Nondisp oblique fx shaft of unsp tibia, 7thK",$93.00,aclowney7j,11/9/2023
67183205fc13ae43ba22d2ba,"Blindness, one eye, low vision other eye",$51.44,rpye7k,7/3/2024
67183205fc13ae43ba22d2bb,Burn of third degree of left foot,$53.71,mswainsbury7l,6/11/2024
67183205fc13ae43ba22d2bc,Athscl nonaut bio bypass of the left leg w ulcer of thigh,$53.52,lblencoe7m,3/10/2024
67183205fc13ae43ba22d2bd,Struck by orca,$44.18,khinners7n,3/8/2024
67183205fc13ae43ba22d2be,"Displaced transverse fx left acetab, subs for fx w nonunion",$33.42,cshackel7o,12/4/2023
67183205fc13ae43ba22d2bf,"Unsp intracap fx right femur, subs for clos fx w malunion",$64.44,cdowyer7p,6/15/2024
67183205fc13ae43ba22d2c0,"Placentitis, second trimester, fetus 2",$55.62,cmcchruiter7q,10/27/2023
67183205fc13ae43ba22d2c1,"Unsp car occupant injured pick-up truck, pk-up/van nontraf",$77.81,hbilsford7r,10/31/2023
67183205fc13ae43ba22d2c2,"Injury of unsp nerve at forearm level, left arm, subs encntr",$75.57,rtremoille7s,10/10/2024
67183205fc13ae43ba22d2c3,Malignant neoplasm of left lower limb,$16.72,zamor7t,9/19/2024
67183205fc13ae43ba22d2c4,"Burn of unsp degree of unspecified forearm, subs encntr",$67.75,mnegal7u,6/4/2024
67183205fc13ae43ba22d2c5,"Drug/chem diab with mild nonp rtnop without mclr edema, bi",$6.10,ctopham7v,4/29/2024
67183205fc13ae43ba22d2c6,Congenital complete absence of lower limb,$45.27,vchatin7w,11/9/2023
67183205fc13ae43ba22d2c7,"Nondisp fx of neck of left talus, subs for fx w routn heal",$40.91,cpierro7x,7/3/2024
67183205fc13ae43ba22d2c8,"Retracted nipple associated with pregnancy, first trimester",$90.84,rlathwood7y,4/19/2024
67183205fc13ae43ba22d2c9,"Partial traumatic amputation at left hip joint, subs encntr",$47.96,lissakov7z,5/19/2024
67183205fc13ae43ba22d2ca,"Laceration of less saphenous at lower leg level, right leg",$29.95,emulbery80,9/19/2024
67183205fc13ae43ba22d2cb,"Disp fx of unsp tibial spin, 7thH",$82.80,kmccoole81,12/22/2023
67183205fc13ae43ba22d2cc,"Open bite of unspecified buttock, initial encounter",$96.46,jminget82,9/26/2024
67183205fc13ae43ba22d2cd,"Foreign body in penis, subsequent encounter",$0.76,dzima83,9/17/2024
67183205fc13ae43ba22d2ce,"Disp fx of med condyle of unsp humer, 7thG",$95.61,ngrivori84,6/17/2024
67183205fc13ae43ba22d2cf,Inj flexor musc/fasc/tend and unsp finger at forearm level,$32.50,rlamming85,8/25/2024
67183205fc13ae43ba22d2d0,Cutaneous anthrax,$82.29,fdanielot86,1/17/2024
67183205fc13ae43ba22d2d1,"Mtrcy passenger injured in collision w hv veh in traf, init",$42.38,ssickamore87,4/20/2024
67183205fc13ae43ba22d2d2,"Unsp open wound of unspecified part of neck, init encntr",$92.82,ckrysiak88,5/4/2024
67183205fc13ae43ba22d2d3,"Partial traumatic trnsphal amputation of l rng fngr, init",$88.04,wblazi89,3/5/2024
67183205fc13ae43ba22d2d4,"Strike wall of swimming pool causing oth injury, subs",$84.13,sosherrin8a,1/17/2024
67183205fc13ae43ba22d2d5,"Explosion of blasting material, initial encounter",$12.37,hfilipiak8b,12/9/2023
67183205fc13ae43ba22d2d6,External constriction of hip,$19.01,rpenreth8c,10/31/2023
67183205fc13ae43ba22d2d7,"Chronic gout, unspecified",$27.25,hbortolini8d,7/26/2024
67183205fc13ae43ba22d2d8,"Nondisp seg fx shaft of r femur, init for opn fx type I/2",$9.04,htalby8e,5/23/2024
67183205fc13ae43ba22d2d9,Other specified trisomies and partial trisomies of autosomes,$64.40,gboothby8f,12/14/2023
67183205fc13ae43ba22d2da,"Corrosions of unspecified ear drum, initial encounter",$0.42,mellington8g,12/7/2023
67183205fc13ae43ba22d2db,"Taeniasis, unspecified",$95.78,abark8h,8/10/2024
67183205fc13ae43ba22d2dc,Disorders of orbit,$38.74,myerborn8i,5/22/2024
67183205fc13ae43ba22d2dd,Unsp intracranial injury w LOC of 1-5 hrs 59 min,$48.06,kbaskeyfied8j,5/10/2024
67183205fc13ae43ba22d2de,"Subluxation of right ankle joint, sequela",$67.34,gravilus8k,11/22/2023
67183205fc13ae43ba22d2df,"Type III occipital condyle fracture, unspecified side, 7thG",$12.49,ceatttok8l,10/5/2024
67183205fc13ae43ba22d2e0,Person injured in oth nonclsn transport acc w mtr veh,$56.62,pfirpi8m,11/20/2023
67183205fc13ae43ba22d2e1,Newborn affected by other compression of umbilical cord,$31.64,astquintin8n,8/30/2024
67183205fc13ae43ba22d2e2,Physeal fracture of upper end of radius,$92.70,lackenhead8o,7/7/2024
67183205fc13ae43ba22d2e3,"Oth traum nondisp spondylolysis of fourth cervcal vert, init",$42.45,dstaves8p,9/21/2024
67183205fc13ae43ba22d2e4,Female infertility associated with anovulation,$75.90,gboddy8q,11/7/2023
67183205fc13ae43ba22d2e5,Encounter for removal of sutures,$70.94,lchecklin8r,6/12/2024
67183205fc13ae43ba22d2e6,Intraop hemor/hemtom of a resp sys org comp a procedure,$14.25,modogherty8s,2/19/2024
67183205fc13ae43ba22d2e7,Traumatic rupture of palmar ligament of finger at MCP/IP jt,$72.43,pwellbelove8t,3/24/2024
67183205fc13ae43ba22d2e8,Acute embolism and thrombosis of tibial vein,$66.07,cadicot8u,1/6/2024
67183205fc13ae43ba22d2e9,"Inj oth blood vesls at abd, low back and pelvis level, sqla",$88.54,ahebblethwaite8v,8/8/2024
67183205fc13ae43ba22d2ea,"Subluxation of MCP joint of right thumb, init",$44.88,ddominetti8w,9/13/2024
67183205fc13ae43ba22d2eb,"Lac w fb of abd wall, l upr q w penet perit cav, sequela",$67.88,cburth8x,12/23/2023
67183205fc13ae43ba22d2ec,"Anterior dislocation of unspecified humerus, init encntr",$87.10,mkolushev8y,6/30/2024
67183205fc13ae43ba22d2ed,"Nondisp seg fx shaft of ulna, l arm, 7thC",$26.51,bsilbert8z,12/13/2023
67183205fc13ae43ba22d2ee,"War op w unsp effect of nuclear weapon, civilian, init",$96.92,cmiranda90,4/10/2024
67183205fc13ae43ba22d2ef,"Bucket-hndl tear of medial mensc, crnt inj, unsp knee, init",$9.90,omeiningen91,10/1/2024
67183205fc13ae43ba22d2f0,"Toxic effect of rodenticides, assault, sequela",$85.00,kspearman92,5/30/2024
67183205fc13ae43ba22d2f1,"Monoplegia, unspecified affecting left dominant side",$77.56,adowe93,2/10/2024
67183205fc13ae43ba22d2f2,"Underdosing of other narcotics, sequela",$83.77,gkeighly94,9/4/2024
67183205fc13ae43ba22d2f3,Contaminated med/biolog sub administered by oth means,$7.08,jgorman95,8/4/2024
67183205fc13ae43ba22d2f4,"Inj oth muscles and tendons at ank/ft level, r foot, sequela",$27.10,imatteini96,2/19/2024
67183205fc13ae43ba22d2f5,Unspecified injury of other blood vessels at forearm level,$72.84,acardinale97,2/5/2024
67183205fc13ae43ba22d2f6,"Disp fx of lateral condyle of l tibia, 7thM",$12.35,acuesta98,11/25/2023
67183205fc13ae43ba22d2f7,"Complete traumatic amputation of scrotum and testis, subs",$5.59,grootes99,12/31/2023
67183205fc13ae43ba22d2f8,Subluxation of MTP joint of unsp lesser toe(s),$76.92,vmccaw9a,12/22/2023
67183205fc13ae43ba22d2f9,Other congenital malformations of esophagus,$52.85,zguildford9b,3/17/2024
67183205fc13ae43ba22d2fa,"Other chondrocalcinosis, right ankle and foot",$36.93,cakester9c,9/9/2024
67183205fc13ae43ba22d2fb,"Displaced avulsion fracture of unsp ilium, init for clos fx",$33.64,awenderoth9d,4/10/2024
67183205fc13ae43ba22d2fc,"Sedatv/hyp/anxiolytc use, unsp w anxiety disorder",$47.76,sspiby9e,9/6/2024
67183205fc13ae43ba22d2fd,"Pulsating exophthalmos, bilateral",$23.82,jseabridge9f,3/26/2024
67183205fc13ae43ba22d2fe,Cerebellar ataxia with defective DNA repair,$90.73,mgainor9g,3/14/2024
67183205fc13ae43ba22d2ff,Unsp car occupant injured in clsn w rail trn/veh in traf,$93.17,bfinlaison9h,4/20/2024
67183205fc13ae43ba22d300,"Partial traumatic amp of left hand at wrist level, subs",$53.00,cfulcher9i,2/4/2024
67183205fc13ae43ba22d301,"Toxic effect of sulfur dioxide, accidental, subs",$80.07,vblasius9j,7/21/2024
67183205fc13ae43ba22d302,"Exposure to radiofrequency, sequela",$72.97,achinery9k,6/15/2024
67183205fc13ae43ba22d303,"Embolism due to cardiac prosth dev/grft, initial encounter",$92.63,ejanuszewski9l,9/13/2024
67183205fc13ae43ba22d304,"Flexion deformity, left knee",$41.33,jgarie9m,12/26/2023
67183205fc13ae43ba22d305,Burn due to watercraft on fire,$54.23,snolin9n,7/3/2024
67183205fc13ae43ba22d306,Fall into other water striking bottom causing other injury,$14.03,mstitle9o,10/29/2023
67183205fc13ae43ba22d307,"Retinopathy of prematurity, stage 2, unspecified eye",$5.38,ryakubovich9p,3/15/2024
67183205fc13ae43ba22d308,"Cont preg aft elctv fetl rdct of one fts or more, third tri",$53.04,arosnau9q,11/28/2023
67183205fc13ae43ba22d309,"Oth physl fx low end rad, unsp arm, subs for fx w delay heal",$49.46,pshillaker9r,3/23/2024
67183205fc13ae43ba22d30a,"Insect bite (nonvenomous) of right hand, initial encounter",$24.34,tfiander9s,7/12/2024
67183205fc13ae43ba22d30b,"Insect bite (nonvenomous), left thigh, initial encounter",$43.68,bsiemon9t,5/22/2024
67183205fc13ae43ba22d30c,"Other superficial bite of right ring finger, init encntr",$23.25,lmacgillreich9u,11/19/2023
67183205fc13ae43ba22d30d,Other specified extrapyramidal and movement disorders,$49.03,shalsho9v,4/11/2024
67183205fc13ae43ba22d30e,"Laceration of musc/fasc/tend at thigh level, unsp thigh",$81.25,eeatttok9w,2/15/2024
67183205fc13ae43ba22d30f,"Other myositis, left thigh",$64.27,igarnall9x,5/10/2024
67183205fc13ae43ba22d310,"Atrophy of globe, unspecified eye",$49.70,hdinis9y,7/12/2024
67183205fc13ae43ba22d311,"Poisoning by antirheumatics, NEC, self-harm, sequela",$85.42,ltibbs9z,10/31/2023
67183205fc13ae43ba22d312,"Unsp disorder of synovium and tendon, unsp ankle and foot",$15.63,tegleofgermanya0,8/12/2024
67183205fc13ae43ba22d313,Cystic fibrosis,$71.39,ezanollia1,3/26/2024
67183205fc13ae43ba22d314,"Other contact with shark, initial encounter",$88.41,cnanuccioia2,4/8/2024
67183205fc13ae43ba22d315,"Unsp mtrcy rider injured in clsn w pedl cyc nontraf, subs",$70.56,hpitkeathlya3,12/26/2023
67183205fc13ae43ba22d316,"Poisoning by oth synthetic narcotics, undetermined, sequela",$68.88,rjorissena4,2/19/2024
67183205fc13ae43ba22d317,"Nondisp fx of capitate bone, unsp wrs, 7thP",$19.18,malphonsoa5,1/26/2024
67183205fc13ae43ba22d318,Laceration w/o foreign body of toe without damage to nail,$69.74,lwakleya6,7/21/2024
67183205fc13ae43ba22d319,Passenger injured in collision w unsp mv in traffic accident,$13.60,edaybella7,2/24/2024
67183205fc13ae43ba22d31a,"Vestibular neuronitis, unspecified ear",$1.88,lmitrovica8,4/30/2024
67183205fc13ae43ba22d31b,Malignant neoplasm of right lower limb,$98.81,acopsa9,12/16/2023
67183205fc13ae43ba22d31c,"Injury of right uterine artery, sequela",$63.10,eeasmanaa,10/14/2024
67183205fc13ae43ba22d31d,"Brown's sheath syndrome, left eye",$14.67,slepperab,8/5/2024
67183205fc13ae43ba22d31e,Unspecified purulent endophthalmitis,$80.90,elettingtonac,8/27/2024
67183205fc13ae43ba22d31f,"Occup of amblnc/fire eng injured nontraf, subs",$92.40,rglindead,10/4/2024
67183205fc13ae43ba22d320,"Displaced transcondy fx l humerus, subs for fx w nonunion",$31.24,msprattae,3/31/2024
67183205fc13ae43ba22d321,"War operations involving oth dest arcrft, milt, init",$10.06,dferrettiniaf,2/15/2024
67183205fc13ae43ba22d322,"Prsn brd/alit a car injured in collision w pedl cyc, sequela",$30.20,dwilflingag,5/26/2024
67183205fc13ae43ba22d323,Fall (on)(from) sidewalk curb,$55.12,hmacmenaminah,3/22/2024
67183205fc13ae43ba22d324,"Fracture of condylar process of right mandible, 7thB",$55.86,lrobertsenai,2/23/2024
67183205fc13ae43ba22d325,"Bent bone of r rad, subs for opn fx type 3A/B/C w malunion",$38.10,mbannonaj,8/29/2024
67183205fc13ae43ba22d326,"Crushing injury of left little finger, initial encounter",$33.36,ggorrieak,4/29/2024
67183205fc13ae43ba22d327,Underdosing of loop [high-ceiling] diuretics,$5.70,jmacillrickal,8/13/2024
67183205fc13ae43ba22d328,"Displaced spiral fracture of shaft of unsp femur, sequela",$61.15,ogabbetisam,5/6/2024
67183205fc13ae43ba22d329,Tuberculosis of intrathoracic lymph nodes,$18.82,fsweatlandan,1/5/2024
67183205fc13ae43ba22d32a,Sprain of calcaneofibular ligament of left ankle,$6.63,lcrosonao,3/31/2024
67183205fc13ae43ba22d32b,"Lacerat blood vessels at hip and thi lev, left leg, sequela",$87.13,ysuthernsap,8/10/2024
67183205fc13ae43ba22d32c,"Nondisp suprcndl fx w intrcndl extn low end r femr, 7thC",$96.20,rorthmannaq,5/11/2024
67183205fc13ae43ba22d32d,Corrosion of esophagus,$96.86,ddallemorear,3/14/2024
67183205fc13ae43ba22d32e,Newborn affected by oth placental separation and hemorrhage,$84.99,bboseleyas,1/14/2024
67183205fc13ae43ba22d32f,"Multiple fractures of ribs, left side, sequela",$38.97,sbasnettat,12/2/2023
67183205fc13ae43ba22d330,"Laceration w/o fb of unsp toe(s) w damage to nail, sequela",$37.88,smallardau,4/6/2024
67183205fc13ae43ba22d331,"Milt op involving unintent restrict of air/airwy, milt, init",$93.09,merlamav,12/16/2023
67183205fc13ae43ba22d332,Traumatic rupture of right ulnocarpal (palmar) ligament,$42.64,gpopplestoneaw,8/3/2024
67183205fc13ae43ba22d333,"Disp fx of less trochanter of r femr, 7thH",$29.61,dteeseax,7/24/2024
67183205fc13ae43ba22d334,"Insect bite (nonvenomous), left thigh, subsequent encounter",$23.55,jcoveay,4/1/2024
67183205fc13ae43ba22d335,"Frostbite with tissue necrosis of unsp finger(s), sequela",$36.11,sgorglaz,9/22/2024
67183205fc13ae43ba22d336,Amniotic fluid embolism in childbirth,$36.45,mpulhosterb0,9/16/2024
67183205fc13ae43ba22d337,"Exhaustion due to excessive exertion, sequela",$49.31,bcunninghamb1,5/7/2024
67183205fc13ae43ba22d338,"Idiopathic gout, right knee",$6.99,cdiesb2,3/29/2024
67183205fc13ae43ba22d339,"Poisoning by electrolytic/caloric/wtr-bal agnt, self-harm",$77.88,bbloxhamb3,10/14/2024
67183205fc13ae43ba22d33a,Open bite of elbow,$49.43,fbrechb4,2/26/2024
67183205fc13ae43ba22d33b,"Toxic effect of venom of black widow spider, self-harm, subs",$8.94,tmccardb5,6/20/2024
67183205fc13ae43ba22d33c,"Open bite of right buttock, initial encounter",$43.06,bchallensb6,10/27/2023
67183205fc13ae43ba22d33d,"Mast cell activation, unspecified",$20.52,pstilemanb7,6/11/2024
67183205fc13ae43ba22d33e,"Laceration of adductor musc/fasc/tend right thigh, init",$47.87,cpaskinb8,9/13/2024
67183205fc13ae43ba22d33f,Major laceration of left vertebral artery,$35.70,apenhaleb9,2/17/2024
67183205fc13ae43ba22d340,"Unsp Zone II fracture of sacrum, init for opn fx",$47.47,cwayonba,12/4/2023
67183205fc13ae43ba22d341,Calculus of gallbladder w/o cholecystitis with obstruction,$52.63,rperriebb,12/25/2023
67183205fc13ae43ba22d342,"Nondisp fx of coracoid process, l shoulder, init for opn fx",$72.75,wloftinbc,7/24/2024
67183205fc13ae43ba22d343,"Burn 3rd deg mu sites of unsp lower limb, ex ank/ft, init",$93.58,bstenerbd,3/12/2024
67183205fc13ae43ba22d344,Pain localized to other parts of lower abdomen,$2.82,ngainforthbe,7/3/2024
67183205fc13ae43ba22d345,"Brown's sheath syndrome, right eye",$67.16,ebalmforthbf,8/14/2024
67183205fc13ae43ba22d346,"Toxic effect of chromium and its compounds, assault, sequela",$5.23,mmacdonoghbg,3/23/2024
67183205fc13ae43ba22d347,Laceration with foreign body of thigh,$69.75,rpougherbh,11/9/2023
67183205fc13ae43ba22d348,"Poisoning by drugs affecting uric acid metabolism, assault",$39.81,ocopcottbi,3/7/2024
67183205fc13ae43ba22d349,Corros 50-59% of body surface w 20-29% third degree corros,$86.33,aholseybj,9/25/2024
67183205fc13ae43ba22d34a,"Sltr-haris Type III physeal fx lower end of left tibia, init",$73.22,ophilpottsbk,7/26/2024
67183205fc13ae43ba22d34b,"Inj ulnar artery at forearm level, unsp arm, init encntr",$94.55,rmcnerlinbl,6/23/2024
67183205fc13ae43ba22d34c,"Oth fx low end unsp ulna, 7thE",$66.62,wogleviebm,2/5/2024
67183205fc13ae43ba22d34d,"Superficial frostbite of left finger(s), initial encounter",$94.85,mbamfordbn,9/2/2024
67183205fc13ae43ba22d34e,"Burn due to localized fire on board unsp watercraft, subs",$41.79,ksandsbo,9/9/2024
67183205fc13ae43ba22d34f,"Spondylopathy in diseases classd elswhr, cervicothor region",$96.00,cgleybp,12/1/2023
67183205fc13ae43ba22d350,"Scooter (nonmotorized) colliding w stationary object, subs",$85.81,chovardbq,11/28/2023
67183205fc13ae43ba22d351,"Sltr-haris Type III physeal fx phalanx of unsp toe, 7thB",$99.16,zpancoastbr,7/2/2024
67183205fc13ae43ba22d352,"Toxic effect of organophos and carbamate insect, asslt, sqla",$43.99,thawyesbs,1/2/2024
67183205fc13ae43ba22d353,"Nondisp fx of dist phalanx of l great toe, 7thD",$50.56,drimmerbt,4/6/2024
67183205fc13ae43ba22d354,"Underdosing of unsp hormones and synthetic substitutes, subs",$69.09,kheitzbu,4/14/2024
67183205fc13ae43ba22d355,"Nondisp fx of shaft of unsp metacarpal bone, init for opn fx",$78.15,pporsonbv,11/14/2023
67183205fc13ae43ba22d356,"Sltr-haris Type III physeal fx unspecified metatarsal, init",$51.66,gedworthiebw,8/6/2024
67183205fc13ae43ba22d357,Disseminated coccidioidomycosis,$44.86,blewndenbx,3/18/2024
67183205fc13ae43ba22d358,Functional disorders of polymorphonuclear neutrophils,$61.23,vfloydeby,9/3/2024
67183205fc13ae43ba22d359,"Corrosion of third degree of left knee, sequela",$17.89,ekewbz,4/2/2024
67183205fc13ae43ba22d35a,Oth psychoactv substance depend w intox w perceptual disturb,$57.01,olorrowayc0,1/23/2024
67183205fc13ae43ba22d35b,"Disp fx of low epiphy (separation) of r femr, 7thJ",$79.19,glazellc1,2/12/2024
67183205fc13ae43ba22d35c,Congenital entropion,$8.33,rkeiltyc2,11/12/2023
67183205fc13ae43ba22d35d,"Accidental twist by another person, sequela",$23.26,akachc3,8/24/2024
67183205fc13ae43ba22d35e,"Nondisp fx of distal phalanx of right great toe, sequela",$3.71,pmcgaughiec4,3/6/2024
67183205fc13ae43ba22d35f,"Breakdown (mechanical) of insulin pump, sequela",$53.60,hdedonc5,6/16/2024
67183205fc13ae43ba22d360,Other diseases of inner ear,$27.69,lmacsherryc6,2/8/2024
67183205fc13ae43ba22d361,"Stress fracture, right foot, subs for fx w routn heal",$48.36,adarkec7,11/13/2023
67183205fc13ae43ba22d362,Unsp open wound of unspecified eyelid and periocular area,$20.70,mcoalesc8,2/6/2024
67183205fc13ae43ba22d363,"Pedl cyc pasngr inj in clsn w nonmtr vehicle nontraf, init",$96.96,zthodyc9,1/14/2024
67183205fc13ae43ba22d364,"Unsp fracture of unsp talus, init encntr for closed fracture",$8.52,lsellnerca,10/19/2024
67183205fc13ae43ba22d365,Other blood donor,$1.26,khargrovecb,10/31/2023
67183205fc13ae43ba22d366,"Poisoning by angiotens-convert-enzyme inhibtr, assault, subs",$5.42,ahugonnetcc,11/3/2023
67183205fc13ae43ba22d367,"Underdosing of other fibrinolysis-affecting drugs, sequela",$28.62,dclemenzicd,2/25/2024
67183205fc13ae43ba22d368,Presence of artificial hip joint,$24.15,bomarce,10/31/2023
67183205fc13ae43ba22d369,Late congenital syphilitic interstitial keratitis,$14.68,abullancf,11/16/2023
67183205fc13ae43ba22d36a,"Pasngr in 3-whl mv injured in clsn w unsp mv in traf, subs",$30.36,bmclanecg,5/28/2024
67183205fc13ae43ba22d36b,"Laceration w fb of left thumb w/o damage to nail, sequela",$75.36,tpundch,6/22/2024
67183205fc13ae43ba22d36c,"Burn 1st deg mult sites of left lower limb, ex ank/ft, subs",$71.54,bcoverlynci,10/8/2024
67183205fc13ae43ba22d36d,"Other contact with other rodent, subsequent encounter",$83.23,omacvicarcj,10/26/2023
67183205fc13ae43ba22d36e,"Unsp fracture of facial bones, subs for fx w nonunion",$16.31,jjellicock,5/4/2024
67183205fc13ae43ba22d36f,"Toxic effect of venom of gila monster, assault",$66.33,eeustescl,11/14/2023
67183205fc13ae43ba22d370,"Disp fx of r radial styloid pro, subs for clos fx w nonunion",$13.36,dmoncktoncm,3/27/2024
67183205fc13ae43ba22d371,"Unspecified juvenile osteochondrosis, unspecified hand",$19.06,adowdingcn,11/19/2023
67183205fc13ae43ba22d372,Foreign body in other and multiple parts of external eye,$86.27,reburahco,6/12/2024
67183205fc13ae43ba22d373,"Unsp comp of fb acc left in body fol remov cath/pack, subs",$27.17,rgiacometticp,8/27/2024
67183205fc13ae43ba22d374,"Lateral dislocation of unspecified patella, sequela",$68.66,boatencq,11/2/2023
67183205fc13ae43ba22d375,"Gonorrhea complicating pregnancy, unspecified trimester",$72.61,callingtoncr,1/17/2024
67183205fc13ae43ba22d376,"Superficial foreign body of left shoulder, subs encntr",$4.66,mtregalecs,3/8/2024
67183205fc13ae43ba22d377,"Diseases of mediastinum, not elsewhere classified",$27.66,zloneyct,8/30/2024
67183205fc13ae43ba22d378,Oth parlyt syndrome fol oth ntrm intcrn hemor aff unsp side,$20.74,bmirrleescu,4/30/2024
67183205fc13ae43ba22d379,"Injury of unspecified nerve at forearm level, right arm",$52.87,glovstromcv,8/30/2024
67183205fc13ae43ba22d37a,"Unspecified dislocation of right wrist and hand, subs encntr",$72.34,amacleancw,3/17/2024
67183205fc13ae43ba22d37b,"I/I react d/t other prosth dev/grft urn sys, sequela",$21.04,swanklyncx,3/31/2024
67183205fc13ae43ba22d37c,"Underdosing of unspecified hormone antagonists, sequela",$53.37,dattridgecy,12/6/2023
67183205fc13ae43ba22d37d,"Cracked nipple associated with pregnancy, second trimester",$60.15,dmarttcz,12/13/2023
67183205fc13ae43ba22d37e,"Monoplegia, unspecified affecting left dominant side",$82.99,nboldryd0,11/4/2023
67183205fc13ae43ba22d37f,"Open bite of unsp bk wl of thorax w penet thor cavity, subs",$54.94,ekiked1,2/11/2024
67183205fc13ae43ba22d380,"Pasngr in hv veh injured in clsn w oth mv in traf, sequela",$36.09,sdayerd2,12/11/2023
67183205fc13ae43ba22d381,"Gastric contents in trachea causing asphyxiation, subs",$75.81,jdulsond3,9/6/2024
67183205fc13ae43ba22d382,"Corrosions of right ear drum, subsequent encounter",$52.03,mkelwaybamberd4,8/2/2024
67183205fc13ae43ba22d383,"Displ seg fx shaft of humer, unsp arm, 7thK",$36.33,fjeward5,6/8/2024
67183205fc13ae43ba22d384,Abdominal actinomycosis,$93.47,sguthrumd6,8/8/2024
67183205fc13ae43ba22d385,"Unspecified sprain of right little finger, sequela",$72.07,rcabrarad7,8/11/2024
67183205fc13ae43ba22d386,"Nondisp fx of proximal phalanx of l little finger, sequela",$66.76,mgotthardd8,5/27/2024
67183205fc13ae43ba22d387,"Rupture of synovium, unspecified ankle",$82.93,ocollisterd9,5/12/2024
67183205fc13ae43ba22d388,"Skeletal fluorosis, multiple sites",$95.07,mlilbourneda,11/3/2023
67183205fc13ae43ba22d389,"Poisoning by inhaled anesthetics, self-harm, subs",$73.36,cjaggersdb,2/27/2024
67183205fc13ae43ba22d38a,Burn of unspecified degree of unspecified axilla,$76.49,pkonmanndc,12/2/2023
67183205fc13ae43ba22d38b,"Unsp injury of unsp blood vess at lower leg level, unsp leg",$20.03,iyurovdd,12/10/2023
67183205fc13ae43ba22d38c,Strain of flexor musc/fasc/tend r mid finger at wrs/hnd lv,$30.41,rfraserde,7/15/2024
67183205fc13ae43ba22d38d,Pain localized to other parts of lower abdomen,$67.42,slindenbaumdf,11/15/2023
67183205fc13ae43ba22d38e,Oth public building as place,$76.35,ccowtherddg,2/13/2024
67183205fc13ae43ba22d38f,"Nondisp bicondylar fx l tibia, 7thM",$15.85,bbirdseydh,6/6/2024
