Order_Id,buyerId,SellerID,productId,Created_at,total_price
67183275fc13ae41dd22d3ac,06-7627137,68-7871803,67183275fc13ae41dd22d3ad,10/31/2023,$95.46
67183275fc13ae41dd22d3ae,28-3865278,48-0018128,67183275fc13ae41dd22d3af,10/10/2024,$0.80
67183275fc13ae41dd22d3b0,25-2135125,77-3879053,67183275fc13ae41dd22d3b1,12/19/2023,$91.88
67183275fc13ae41dd22d3b2,24-0265117,11-9925915,67183275fc13ae41dd22d3b3,4/8/2024,$91.00
67183275fc13ae41dd22d3b4,41-4507689,15-4313676,67183275fc13ae41dd22d3b5,4/1/2024,$5.85
67183275fc13ae41dd22d3b6,76-3607134,10-4274851,67183275fc13ae41dd22d3b7,2/11/2024,$11.03
67183275fc13ae41dd22d3b8,09-6716481,96-4867773,67183275fc13ae41dd22d3b9,5/15/2024,$26.82
67183275fc13ae41dd22d3ba,11-3182967,64-7875935,67183275fc13ae41dd22d3bb,8/30/2024,$44.32
67183275fc13ae41dd22d3bc,50-3138071,67-9696656,67183275fc13ae41dd22d3bd,9/21/2024,$84.88
67183275fc13ae41dd22d3be,33-6290739,78-8078025,67183275fc13ae41dd22d3bf,4/17/2024,$95.66
67183275fc13ae41dd22d3c0,34-2574403,33-3861578,67183275fc13ae41dd22d3c1,10/27/2023,$67.05
67183275fc13ae41dd22d3c2,18-9612346,26-0684523,67183275fc13ae41dd22d3c3,12/2/2023,$29.74
67183275fc13ae41dd22d3c4,53-9563707,62-8652818,67183275fc13ae41dd22d3c5,2/29/2024,$60.19
67183275fc13ae41dd22d3c6,71-7292934,84-4384441,67183275fc13ae41dd22d3c7,12/27/2023,$91.71
67183275fc13ae41dd22d3c8,96-6585702,09-6368652,67183275fc13ae41dd22d3c9,12/17/2023,$78.35
67183275fc13ae41dd22d3ca,37-6537127,04-0732316,67183275fc13ae41dd22d3cb,10/31/2023,$18.74
67183275fc13ae41dd22d3cc,20-5952003,99-4607347,67183275fc13ae41dd22d3cd,7/8/2024,$38.96
67183275fc13ae41dd22d3ce,99-4787049,75-9885151,67183275fc13ae41dd22d3cf,3/1/2024,$77.21
67183275fc13ae41dd22d3d0,88-3721080,02-4991022,67183275fc13ae41dd22d3d1,8/20/2024,$1.02
67183275fc13ae41dd22d3d2,78-5033149,16-5375962,67183275fc13ae41dd22d3d3,3/20/2024,$62.78
67183275fc13ae41dd22d3d4,62-7446842,99-9697272,67183275fc13ae41dd22d3d5,9/30/2024,$57.01
67183275fc13ae41dd22d3d6,00-6937237,36-1720558,67183275fc13ae41dd22d3d7,9/13/2024,$60.75
67183275fc13ae41dd22d3d8,75-9703336,57-1269529,67183275fc13ae41dd22d3d9,4/6/2024,$6.64
67183275fc13ae41dd22d3da,08-1285594,27-3618858,67183275fc13ae41dd22d3db,3/9/2024,$8.51
67183275fc13ae41dd22d3dc,19-8932616,80-5172610,67183275fc13ae41dd22d3dd,7/29/2024,$20.44
67183275fc13ae41dd22d3de,37-4046582,71-4179822,67183275fc13ae41dd22d3df,2/23/2024,$74.54
67183275fc13ae41dd22d3e0,83-9233657,12-2528051,67183275fc13ae41dd22d3e1,3/24/2024,$64.16
67183275fc13ae41dd22d3e2,29-5186496,01-2032396,67183275fc13ae41dd22d3e3,4/5/2024,$85.92
67183275fc13ae41dd22d3e4,41-2155579,39-5846122,67183275fc13ae41dd22d3e5,4/9/2024,$23.46
67183275fc13ae41dd22d3e6,67-6704909,78-7669143,67183275fc13ae41dd22d3e7,7/24/2024,$81.52
67183275fc13ae41dd22d3e8,63-1235607,12-1288084,67183275fc13ae41dd22d3e9,1/1/2024,$58.60
67183275fc13ae41dd22d3ea,85-8394540,49-7823023,67183275fc13ae41dd22d3eb,12/25/2023,$0.95
67183275fc13ae41dd22d3ec,23-1867431,76-4667398,67183275fc13ae41dd22d3ed,1/16/2024,$33.53
67183275fc13ae41dd22d3ee,15-8247849,97-0034109,67183275fc13ae41dd22d3ef,10/11/2024,$84.55
67183275fc13ae41dd22d3f0,12-7700383,65-1696999,67183275fc13ae41dd22d3f1,4/21/2024,$81.45
67183275fc13ae41dd22d3f2,90-7407323,15-4095807,67183275fc13ae41dd22d3f3,1/14/2024,$67.66
67183275fc13ae41dd22d3f4,93-9342541,67-4593584,67183275fc13ae41dd22d3f5,10/17/2024,$66.52
67183275fc13ae41dd22d3f6,88-1705082,06-5799738,67183275fc13ae41dd22d3f7,10/16/2024,$76.62
67183275fc13ae41dd22d3f8,73-8374744,52-9744212,67183275fc13ae41dd22d3f9,2/8/2024,$96.54
67183275fc13ae41dd22d3fa,66-7889375,97-5620436,67183275fc13ae41dd22d3fb,2/22/2024,$32.92
67183275fc13ae41dd22d3fc,89-1285316,79-2803931,67183275fc13ae41dd22d3fd,4/28/2024,$52.35
67183275fc13ae41dd22d3fe,96-1497625,04-9662807,67183275fc13ae41dd22d3ff,5/19/2024,$44.79
67183275fc13ae41dd22d400,88-7850169,53-3596219,67183275fc13ae41dd22d401,10/7/2024,$87.40
67183275fc13ae41dd22d402,41-4107965,98-8052457,67183275fc13ae41dd22d403,10/22/2023,$96.28
67183275fc13ae41dd22d404,45-0667220,41-6323665,67183275fc13ae41dd22d405,10/2/2024,$2.88
67183275fc13ae41dd22d406,53-5103443,48-3206636,67183275fc13ae41dd22d407,11/6/2023,$28.11
67183275fc13ae41dd22d408,12-3113127,85-3026890,67183275fc13ae41dd22d409,11/13/2023,$17.50
67183275fc13ae41dd22d40a,57-0841549,11-7630003,67183275fc13ae41dd22d40b,5/13/2024,$88.15
67183275fc13ae41dd22d40c,92-8111226,19-5573870,67183275fc13ae41dd22d40d,9/5/2024,$37.43
67183275fc13ae41dd22d40e,88-7392657,99-6147985,67183275fc13ae41dd22d40f,6/11/2024,$83.91
67183275fc13ae41dd22d410,09-7196317,57-9381373,67183275fc13ae41dd22d411,3/13/2024,$4.58
67183275fc13ae41dd22d412,42-9020358,33-8205485,67183275fc13ae41dd22d413,4/15/2024,$57.11
67183275fc13ae41dd22d414,77-6381661,54-7755851,67183275fc13ae41dd22d415,12/25/2023,$45.60
67183275fc13ae41dd22d416,76-8300112,32-5097489,67183275fc13ae41dd22d417,12/12/2023,$40.52
67183275fc13ae41dd22d418,32-4657182,03-8227009,67183275fc13ae41dd22d419,9/10/2024,$16.85
67183275fc13ae41dd22d41a,18-5213364,76-9115988,67183275fc13ae41dd22d41b,6/14/2024,$35.08
67183275fc13ae41dd22d41c,44-6117768,48-4972485,67183275fc13ae41dd22d41d,9/16/2024,$35.74
67183275fc13ae41dd22d41e,09-9720278,06-6178419,67183275fc13ae41dd22d41f,5/26/2024,$5.76
67183275fc13ae41dd22d420,19-8228693,19-3691299,67183275fc13ae41dd22d421,9/14/2024,$54.29
67183275fc13ae41dd22d422,91-5833610,47-7364669,67183275fc13ae41dd22d423,7/24/2024,$2.35
67183275fc13ae41dd22d424,29-8518571,50-9237894,67183275fc13ae41dd22d425,9/6/2024,$60.96
67183275fc13ae41dd22d426,36-3502008,56-5362793,67183275fc13ae41dd22d427,9/16/2024,$25.33
67183275fc13ae41dd22d428,43-2860594,49-5960551,67183275fc13ae41dd22d429,8/1/2024,$55.06
67183275fc13ae41dd22d42a,73-1394496,04-0253996,67183275fc13ae41dd22d42b,1/9/2024,$18.65
67183275fc13ae41dd22d42c,61-9800858,29-6095815,67183275fc13ae41dd22d42d,8/31/2024,$37.09
67183275fc13ae41dd22d42e,52-5318158,89-3083627,67183275fc13ae41dd22d42f,8/7/2024,$1.34
67183275fc13ae41dd22d430,35-7287538,43-3460270,67183275fc13ae41dd22d431,8/17/2024,$52.62
67183275fc13ae41dd22d432,78-5871308,91-1844991,67183275fc13ae41dd22d433,1/29/2024,$35.71
67183275fc13ae41dd22d434,98-1579584,91-1326779,67183275fc13ae41dd22d435,1/20/2024,$25.44
67183275fc13ae41dd22d436,24-1057110,81-5376440,67183275fc13ae41dd22d437,9/1/2024,$93.68
67183275fc13ae41dd22d438,64-4267268,89-5593447,67183275fc13ae41dd22d439,7/12/2024,$85.09
67183275fc13ae41dd22d43a,78-6451717,93-5810093,67183275fc13ae41dd22d43b,10/26/2023,$92.19
67183275fc13ae41dd22d43c,63-1412444,87-0970832,67183275fc13ae41dd22d43d,5/4/2024,$31.14
67183275fc13ae41dd22d43e,21-6443026,92-2608775,67183275fc13ae41dd22d43f,4/21/2024,$45.05
67183275fc13ae41dd22d440,46-2014407,76-8056818,67183275fc13ae41dd22d441,7/6/2024,$88.51
67183275fc13ae41dd22d442,98-1826337,43-5178513,67183275fc13ae41dd22d443,4/22/2024,$59.62
67183275fc13ae41dd22d444,07-3408561,20-9305443,67183275fc13ae41dd22d445,12/17/2023,$42.20
67183275fc13ae41dd22d446,49-3930971,39-9526901,67183275fc13ae41dd22d447,9/29/2024,$63.16
67183275fc13ae41dd22d448,98-0898712,87-6723551,67183275fc13ae41dd22d449,5/23/2024,$99.43
67183275fc13ae41dd22d44a,92-9311976,14-0134826,67183275fc13ae41dd22d44b,2/8/2024,$13.91
67183275fc13ae41dd22d44c,80-0828812,93-0742281,67183275fc13ae41dd22d44d,8/16/2024,$92.61
67183275fc13ae41dd22d44e,29-6682133,03-0382543,67183275fc13ae41dd22d44f,1/26/2024,$26.73
67183275fc13ae41dd22d450,03-2724233,47-3321514,67183275fc13ae41dd22d451,10/9/2024,$87.68
67183275fc13ae41dd22d452,28-3399760,59-8576815,67183275fc13ae41dd22d453,5/26/2024,$79.75
67183275fc13ae41dd22d454,68-3323102,97-6348457,67183275fc13ae41dd22d455,4/25/2024,$1.55
67183275fc13ae41dd22d456,72-6940151,48-6365229,67183275fc13ae41dd22d457,10/2/2024,$34.13
67183275fc13ae41dd22d458,26-3901678,96-8615541,67183275fc13ae41dd22d459,10/16/2024,$69.82
67183275fc13ae41dd22d45a,62-7873897,17-4445036,67183275fc13ae41dd22d45b,12/16/2023,$92.21
67183275fc13ae41dd22d45c,64-2786118,64-2993161,67183275fc13ae41dd22d45d,8/23/2024,$39.22
67183275fc13ae41dd22d45e,17-2948768,94-2730337,67183275fc13ae41dd22d45f,8/21/2024,$48.93
67183275fc13ae41dd22d460,76-6364619,41-6675326,67183275fc13ae41dd22d461,3/14/2024,$82.12
67183275fc13ae41dd22d462,17-3463845,82-3148825,67183275fc13ae41dd22d463,5/21/2024,$63.61
67183275fc13ae41dd22d464,80-7507349,93-1793221,67183275fc13ae41dd22d465,9/10/2024,$91.60
67183275fc13ae41dd22d466,03-2756739,60-8956966,67183275fc13ae41dd22d467,9/7/2024,$9.36
67183275fc13ae41dd22d468,23-9456426,93-2514559,67183275fc13ae41dd22d469,8/5/2024,$10.01
67183275fc13ae41dd22d46a,92-8264478,20-7084884,67183275fc13ae41dd22d46b,5/30/2024,$44.64
67183275fc13ae41dd22d46c,30-8581597,07-5955311,67183275fc13ae41dd22d46d,1/13/2024,$27.37
67183275fc13ae41dd22d46e,89-9507932,95-0891999,67183275fc13ae41dd22d46f,10/14/2024,$69.12
67183275fc13ae41dd22d470,91-3317110,34-2442483,67183275fc13ae41dd22d471,11/2/2023,$5.62
67183275fc13ae41dd22d472,16-4771564,69-4486924,67183275fc13ae41dd22d473,7/24/2024,$18.33
67183275fc13ae41dd22d474,58-1831934,51-4262944,67183275fc13ae41dd22d475,1/20/2024,$73.14
67183275fc13ae41dd22d476,49-9918469,29-6933506,67183275fc13ae41dd22d477,5/17/2024,$18.14
67183275fc13ae41dd22d478,56-3662375,52-7036843,67183275fc13ae41dd22d479,3/23/2024,$3.00
67183275fc13ae41dd22d47a,76-9430363,72-1408334,67183275fc13ae41dd22d47b,5/2/2024,$57.39
67183275fc13ae41dd22d47c,96-8998735,91-8899097,67183275fc13ae41dd22d47d,4/17/2024,$64.02
67183275fc13ae41dd22d47e,74-6571783,26-5806945,67183275fc13ae41dd22d47f,9/17/2024,$80.17
67183275fc13ae41dd22d480,28-2394853,78-8898754,67183275fc13ae41dd22d481,4/7/2024,$81.45
67183275fc13ae41dd22d482,38-0135375,13-1610272,67183275fc13ae41dd22d483,10/31/2023,$49.79
67183275fc13ae41dd22d484,88-5111736,88-3396815,67183275fc13ae41dd22d485,11/28/2023,$83.49
67183275fc13ae41dd22d486,73-7431729,12-8233644,67183275fc13ae41dd22d487,2/16/2024,$97.78
67183275fc13ae41dd22d488,26-6469086,14-1238866,67183275fc13ae41dd22d489,9/28/2024,$99.09
67183275fc13ae41dd22d48a,09-2910968,26-6268962,67183275fc13ae41dd22d48b,9/6/2024,$18.40
67183275fc13ae41dd22d48c,41-9586909,38-4858051,67183275fc13ae41dd22d48d,9/22/2024,$87.30
67183275fc13ae41dd22d48e,99-6749430,84-2882758,67183275fc13ae41dd22d48f,3/2/2024,$27.15
67183275fc13ae41dd22d490,41-5338017,06-2400772,67183275fc13ae41dd22d491,1/27/2024,$39.00
67183275fc13ae41dd22d492,43-9881460,58-7315196,67183275fc13ae41dd22d493,9/9/2024,$76.45
67183275fc13ae41dd22d494,71-2149310,29-9202440,67183275fc13ae41dd22d495,1/28/2024,$99.81
67183275fc13ae41dd22d496,24-8069912,50-3233004,67183275fc13ae41dd22d497,3/27/2024,$98.32
67183275fc13ae41dd22d498,61-5990444,49-3028472,67183275fc13ae41dd22d499,1/2/2024,$46.23
67183275fc13ae41dd22d49a,83-7682789,95-2094699,67183275fc13ae41dd22d49b,3/29/2024,$30.57
67183275fc13ae41dd22d49c,96-5731460,78-8702659,67183275fc13ae41dd22d49d,8/30/2024,$26.89
67183275fc13ae41dd22d49e,90-6516325,22-6309991,67183275fc13ae41dd22d49f,1/11/2024,$44.68
67183275fc13ae41dd22d4a0,80-0564602,64-3759795,67183275fc13ae41dd22d4a1,5/2/2024,$99.94
67183275fc13ae41dd22d4a2,24-3840078,59-4352880,67183275fc13ae41dd22d4a3,12/3/2023,$30.27
67183275fc13ae41dd22d4a4,97-7228563,76-9601793,67183275fc13ae41dd22d4a5,1/13/2024,$94.89
67183275fc13ae41dd22d4a6,87-0904345,06-1333388,67183275fc13ae41dd22d4a7,12/26/2023,$53.38
67183275fc13ae41dd22d4a8,30-2906883,91-5062704,67183275fc13ae41dd22d4a9,12/10/2023,$55.00
67183275fc13ae41dd22d4aa,14-3144041,76-2481618,67183275fc13ae41dd22d4ab,3/23/2024,$3.56
67183275fc13ae41dd22d4ac,32-2382852,39-6038412,67183275fc13ae41dd22d4ad,7/22/2024,$40.81
67183275fc13ae41dd22d4ae,36-8450048,47-2882443,67183275fc13ae41dd22d4af,11/2/2023,$97.92
67183275fc13ae41dd22d4b0,90-6857100,16-5547827,67183275fc13ae41dd22d4b1,6/27/2024,$7.71
67183275fc13ae41dd22d4b2,29-8923688,10-4929424,67183275fc13ae41dd22d4b3,7/4/2024,$65.05
67183275fc13ae41dd22d4b4,73-4310140,50-0665091,67183275fc13ae41dd22d4b5,6/10/2024,$22.55
67183275fc13ae41dd22d4b6,51-9498712,64-8755294,67183275fc13ae41dd22d4b7,12/9/2023,$43.70
67183275fc13ae41dd22d4b8,42-0520523,40-1602099,67183275fc13ae41dd22d4b9,10/10/2024,$89.79
67183275fc13ae41dd22d4ba,15-0152384,04-4604988,67183275fc13ae41dd22d4bb,1/7/2024,$91.12
67183275fc13ae41dd22d4bc,50-3910907,58-1215622,67183275fc13ae41dd22d4bd,11/14/2023,$7.66
67183275fc13ae41dd22d4be,18-5101413,58-2861196,67183275fc13ae41dd22d4bf,6/13/2024,$8.70
67183275fc13ae41dd22d4c0,67-5534871,34-4657925,67183275fc13ae41dd22d4c1,4/29/2024,$60.73
67183275fc13ae41dd22d4c2,18-2413677,91-1965401,67183275fc13ae41dd22d4c3,9/28/2024,$92.95
67183275fc13ae41dd22d4c4,31-1013881,75-4641852,67183275fc13ae41dd22d4c5,11/25/2023,$82.83
67183275fc13ae41dd22d4c6,92-8095915,54-7429958,67183275fc13ae41dd22d4c7,9/2/2024,$28.41
67183275fc13ae41dd22d4c8,51-8956232,52-7795567,67183275fc13ae41dd22d4c9,10/13/2024,$85.11
67183275fc13ae41dd22d4ca,84-3282127,62-3512155,67183275fc13ae41dd22d4cb,11/6/2023,$78.50
67183275fc13ae41dd22d4cc,48-5882902,60-0886701,67183275fc13ae41dd22d4cd,12/31/2023,$4.54
67183275fc13ae41dd22d4ce,19-2217009,20-9899000,67183275fc13ae41dd22d4cf,1/19/2024,$88.08
67183275fc13ae41dd22d4d0,18-5863034,85-8026390,67183275fc13ae41dd22d4d1,7/1/2024,$24.49
67183275fc13ae41dd22d4d2,51-1994099,75-6817538,67183275fc13ae41dd22d4d3,5/17/2024,$4.89
67183275fc13ae41dd22d4d4,36-4439936,91-9118533,67183275fc13ae41dd22d4d5,3/15/2024,$37.39
67183275fc13ae41dd22d4d6,93-4308077,32-3593428,67183275fc13ae41dd22d4d7,8/22/2024,$58.61
67183275fc13ae41dd22d4d8,51-2811839,50-8260277,67183275fc13ae41dd22d4d9,7/5/2024,$8.85
67183275fc13ae41dd22d4da,94-5711743,98-9772233,67183275fc13ae41dd22d4db,9/12/2024,$11.46
67183275fc13ae41dd22d4dc,40-6272096,46-8341693,67183275fc13ae41dd22d4dd,1/4/2024,$29.38
67183275fc13ae41dd22d4de,19-9573994,43-2808432,67183275fc13ae41dd22d4df,3/20/2024,$44.82
67183275fc13ae41dd22d4e0,41-1543454,95-9778165,67183275fc13ae41dd22d4e1,4/27/2024,$95.16
67183275fc13ae41dd22d4e2,48-4248094,72-5964474,67183275fc13ae41dd22d4e3,10/4/2024,$26.33
67183275fc13ae41dd22d4e4,10-8512169,58-1534233,67183275fc13ae41dd22d4e5,9/15/2024,$19.14
67183275fc13ae41dd22d4e6,99-5685216,09-0017043,67183275fc13ae41dd22d4e7,12/17/2023,$87.03
67183275fc13ae41dd22d4e8,47-5491309,14-1580912,67183275fc13ae41dd22d4e9,4/14/2024,$63.13
67183275fc13ae41dd22d4ea,45-6294863,49-4370538,67183275fc13ae41dd22d4eb,5/11/2024,$10.28
67183275fc13ae41dd22d4ec,97-1269974,86-1270343,67183275fc13ae41dd22d4ed,1/30/2024,$33.95
67183275fc13ae41dd22d4ee,71-8791251,90-2986439,67183275fc13ae41dd22d4ef,10/11/2024,$4.25
67183275fc13ae41dd22d4f0,90-0491190,60-6194778,67183275fc13ae41dd22d4f1,5/1/2024,$30.75
67183275fc13ae41dd22d4f2,18-5284146,79-3705823,67183275fc13ae41dd22d4f3,2/10/2024,$61.68
67183275fc13ae41dd22d4f4,12-2037628,45-3659643,67183275fc13ae41dd22d4f5,11/9/2023,$1.93
67183275fc13ae41dd22d4f6,36-1725397,85-7071424,67183275fc13ae41dd22d4f7,12/25/2023,$4.29
67183275fc13ae41dd22d4f8,56-4842717,13-0805419,67183275fc13ae41dd22d4f9,7/8/2024,$32.30
67183275fc13ae41dd22d4fa,01-6828795,50-3397076,67183275fc13ae41dd22d4fb,4/25/2024,$84.69
67183275fc13ae41dd22d4fc,20-9797198,23-2954454,67183275fc13ae41dd22d4fd,1/6/2024,$74.27
67183275fc13ae41dd22d4fe,01-7402183,91-3411109,67183275fc13ae41dd22d4ff,12/28/2023,$38.16
67183275fc13ae41dd22d500,30-5085045,38-8704837,67183275fc13ae41dd22d501,10/14/2024,$10.51
67183275fc13ae41dd22d502,84-7978733,32-0191414,67183275fc13ae41dd22d503,6/10/2024,$90.64
67183275fc13ae41dd22d504,35-8783571,54-3817202,67183275fc13ae41dd22d505,6/11/2024,$60.57
67183275fc13ae41dd22d506,60-2650140,82-8864408,67183275fc13ae41dd22d507,7/20/2024,$2.47
67183275fc13ae41dd22d508,25-1567424,02-5623615,67183275fc13ae41dd22d509,1/26/2024,$50.42
67183275fc13ae41dd22d50a,41-2301401,48-2406311,67183275fc13ae41dd22d50b,5/7/2024,$51.49
67183275fc13ae41dd22d50c,47-4707048,05-2174846,67183275fc13ae41dd22d50d,2/9/2024,$21.96
67183275fc13ae41dd22d50e,99-3407212,00-6239060,67183275fc13ae41dd22d50f,1/8/2024,$47.42
67183275fc13ae41dd22d510,27-1933959,61-4250262,67183275fc13ae41dd22d511,3/4/2024,$5.20
67183275fc13ae41dd22d512,11-1622532,29-7396447,67183275fc13ae41dd22d513,4/28/2024,$56.41
67183275fc13ae41dd22d514,87-3712922,17-6832023,67183275fc13ae41dd22d515,6/26/2024,$37.11
67183275fc13ae41dd22d516,11-1806205,33-4313966,67183275fc13ae41dd22d517,2/18/2024,$1.50
67183275fc13ae41dd22d518,63-2125944,02-0477378,67183275fc13ae41dd22d519,8/7/2024,$62.56
67183275fc13ae41dd22d51a,33-5569362,65-2418563,67183275fc13ae41dd22d51b,1/14/2024,$43.46
67183275fc13ae41dd22d51c,37-5609683,51-0852780,67183275fc13ae41dd22d51d,1/5/2024,$71.91
67183275fc13ae41dd22d51e,56-3113686,40-1700698,67183275fc13ae41dd22d51f,2/5/2024,$38.38
67183275fc13ae41dd22d520,08-6649622,70-5107019,67183275fc13ae41dd22d521,11/5/2023,$21.31
67183275fc13ae41dd22d522,79-0505176,89-7389535,67183275fc13ae41dd22d523,8/9/2024,$13.76
67183275fc13ae41dd22d524,08-6844707,25-9891577,67183275fc13ae41dd22d525,5/14/2024,$5.44
67183275fc13ae41dd22d526,88-5863342,60-5512888,67183275fc13ae41dd22d527,9/15/2024,$14.17
67183275fc13ae41dd22d528,46-9882194,93-1692066,67183275fc13ae41dd22d529,6/26/2024,$32.24
67183275fc13ae41dd22d52a,82-9385906,51-2371875,67183275fc13ae41dd22d52b,11/2/2023,$17.45
67183275fc13ae41dd22d52c,99-8241260,13-8371811,67183275fc13ae41dd22d52d,1/2/2024,$5.22
67183275fc13ae41dd22d52e,35-5804057,25-0912874,67183275fc13ae41dd22d52f,6/7/2024,$76.50
67183275fc13ae41dd22d530,25-6823411,60-2280506,67183275fc13ae41dd22d531,9/14/2024,$64.08
67183275fc13ae41dd22d532,26-4967037,99-4971276,67183275fc13ae41dd22d533,1/4/2024,$40.92
67183275fc13ae41dd22d534,69-4337008,51-4602249,67183275fc13ae41dd22d535,9/8/2024,$54.33
67183275fc13ae41dd22d536,49-0701829,84-2560255,67183275fc13ae41dd22d537,9/27/2024,$10.71
67183275fc13ae41dd22d538,41-6018738,06-8544619,67183275fc13ae41dd22d539,12/23/2023,$52.57
67183275fc13ae41dd22d53a,55-5144337,39-9009179,67183275fc13ae41dd22d53b,3/8/2024,$65.72
67183275fc13ae41dd22d53c,65-9719676,72-9718025,67183275fc13ae41dd22d53d,12/28/2023,$61.73
67183275fc13ae41dd22d53e,96-6459797,68-1660683,67183275fc13ae41dd22d53f,7/23/2024,$39.79
67183275fc13ae41dd22d540,23-6837593,93-1294898,67183275fc13ae41dd22d541,9/10/2024,$70.55
67183275fc13ae41dd22d542,87-7122793,30-6954414,67183275fc13ae41dd22d543,12/7/2023,$63.27
67183275fc13ae41dd22d544,62-4871154,10-0776747,67183275fc13ae41dd22d545,1/11/2024,$1.66
67183275fc13ae41dd22d546,35-8887437,48-7082751,67183275fc13ae41dd22d547,5/9/2024,$44.76
67183275fc13ae41dd22d548,38-4044691,82-0974627,67183275fc13ae41dd22d549,5/20/2024,$54.16
67183275fc13ae41dd22d54a,23-3002123,85-5785838,67183275fc13ae41dd22d54b,5/27/2024,$4.68
67183275fc13ae41dd22d54c,38-0842231,68-8752552,67183275fc13ae41dd22d54d,6/15/2024,$68.71
67183275fc13ae41dd22d54e,39-0101527,15-3792152,67183275fc13ae41dd22d54f,4/8/2024,$83.35
67183275fc13ae41dd22d550,96-0211870,92-9599057,67183275fc13ae41dd22d551,8/25/2024,$98.86
67183275fc13ae41dd22d552,10-1349342,42-1506067,67183275fc13ae41dd22d553,5/13/2024,$65.95
67183275fc13ae41dd22d554,69-5516502,38-2649355,67183275fc13ae41dd22d555,2/23/2024,$33.51
67183275fc13ae41dd22d556,42-7765986,51-9444462,67183275fc13ae41dd22d557,2/16/2024,$84.54
67183275fc13ae41dd22d558,51-4556393,79-5105165,67183275fc13ae41dd22d559,5/5/2024,$64.20
67183275fc13ae41dd22d55a,63-0601743,48-1259349,67183275fc13ae41dd22d55b,1/27/2024,$66.86
67183275fc13ae41dd22d55c,48-1845815,15-4750325,67183275fc13ae41dd22d55d,6/11/2024,$99.20
67183275fc13ae41dd22d55e,80-3030630,20-1026975,67183275fc13ae41dd22d55f,11/28/2023,$57.56
67183275fc13ae41dd22d560,62-6509553,67-5465235,67183275fc13ae41dd22d561,8/18/2024,$49.61
67183275fc13ae41dd22d562,61-5855549,14-4856967,67183275fc13ae41dd22d563,1/2/2024,$32.38
67183275fc13ae41dd22d564,62-9673457,19-9934262,67183275fc13ae41dd22d565,2/11/2024,$99.25
67183275fc13ae41dd22d566,69-9329469,15-2112145,67183275fc13ae41dd22d567,7/20/2024,$91.69
67183275fc13ae41dd22d568,97-0944922,04-6154163,67183275fc13ae41dd22d569,4/30/2024,$97.76
67183275fc13ae41dd22d56a,11-3454678,41-4699261,67183275fc13ae41dd22d56b,5/9/2024,$20.08
67183275fc13ae41dd22d56c,80-4935195,44-5771358,67183275fc13ae41dd22d56d,6/12/2024,$89.61
67183275fc13ae41dd22d56e,49-8494816,75-6806200,67183275fc13ae41dd22d56f,7/10/2024,$92.33
67183275fc13ae41dd22d570,71-2074968,54-9883735,67183275fc13ae41dd22d571,11/19/2023,$90.20
67183275fc13ae41dd22d572,34-0470992,76-8707157,67183275fc13ae41dd22d573,5/11/2024,$56.76
67183275fc13ae41dd22d574,36-6900431,14-5493964,67183275fc13ae41dd22d575,12/5/2023,$41.94
67183275fc13ae41dd22d576,53-6829213,91-4256454,67183275fc13ae41dd22d577,2/26/2024,$87.83
67183275fc13ae41dd22d578,54-7926750,82-4116364,67183275fc13ae41dd22d579,6/21/2024,$55.57
67183275fc13ae41dd22d57a,62-0930883,03-3433248,67183275fc13ae41dd22d57b,9/7/2024,$74.13
67183275fc13ae41dd22d57c,24-4204445,85-7475657,67183275fc13ae41dd22d57d,4/9/2024,$42.39
67183275fc13ae41dd22d57e,93-6686389,62-6627060,67183275fc13ae41dd22d57f,9/9/2024,$85.33
67183275fc13ae41dd22d580,34-8446045,91-8025750,67183275fc13ae41dd22d581,1/30/2024,$11.16
67183275fc13ae41dd22d582,51-8490251,66-5168626,67183275fc13ae41dd22d583,7/10/2024,$50.07
67183275fc13ae41dd22d584,22-9567294,07-8768922,67183275fc13ae41dd22d585,12/31/2023,$20.91
67183275fc13ae41dd22d586,09-9513648,69-0194862,67183275fc13ae41dd22d587,8/19/2024,$87.40
67183275fc13ae41dd22d588,64-2245620,51-7176414,67183275fc13ae41dd22d589,9/21/2024,$69.55
67183275fc13ae41dd22d58a,98-8573967,63-8215569,67183275fc13ae41dd22d58b,7/1/2024,$39.98
67183275fc13ae41dd22d58c,80-7750082,39-3605671,67183275fc13ae41dd22d58d,11/17/2023,$18.74
67183275fc13ae41dd22d58e,92-1237124,50-3552602,67183275fc13ae41dd22d58f,9/3/2024,$70.17
67183275fc13ae41dd22d590,87-0843058,45-4441806,67183275fc13ae41dd22d591,10/5/2024,$61.38
67183275fc13ae41dd22d592,12-2491424,56-0040462,67183275fc13ae41dd22d593,7/9/2024,$92.39
67183275fc13ae41dd22d594,59-5787489,35-7451414,67183275fc13ae41dd22d595,8/28/2024,$67.53
67183275fc13ae41dd22d596,52-0468531,78-9269229,67183275fc13ae41dd22d597,10/6/2024,$20.47
67183275fc13ae41dd22d598,62-0689993,47-1140679,67183275fc13ae41dd22d599,10/23/2023,$28.08
67183275fc13ae41dd22d59a,35-5255964,59-6072011,67183275fc13ae41dd22d59b,9/15/2024,$86.65
67183275fc13ae41dd22d59c,44-5081870,90-1897463,67183275fc13ae41dd22d59d,7/6/2024,$57.74
67183275fc13ae41dd22d59e,74-3146870,95-2581032,67183275fc13ae41dd22d59f,12/1/2023,$33.06
